Assay_Type	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	LibrarySource	Library_Name	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	individual	sex	tissue	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LoadDate	Platform	ReleaseDate	SRA_Study	age	breed	cultivar	dev_stage	ecotype	isolate	strain
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575829	GENOMIC	145	4326	1742	Micropoecilia picta	SRR8785734	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575828	GENOMIC	146	4362	1764	Micropoecilia picta	SRR8785735	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575827	GENOMIC	147	4366	1761	Micropoecilia picta	SRR8785736	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575826	GENOMIC	148	4355	1774	Micropoecilia picta	SRR8785737	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575825	GENOMIC	149	4366	1827	Micropoecilia picta	SRR8785738	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575681	GENOMIC	157	4345	1793	Micropoecilia picta	SRR8785882	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575680	GENOMIC	156	4329	1800	Micropoecilia picta	SRR8785883	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575679	GENOMIC	155	4314	1799	Micropoecilia picta	SRR8785884	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575678	GENOMIC	154	4309	1797	Micropoecilia picta	SRR8785885	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575677	GENOMIC	153	4356	1785	Micropoecilia picta	SRR8785886	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245704	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575676	GENOMIC	152	4357	1783	Micropoecilia picta	SRR8785887	SRS4537852	P.pic._6M_H	12	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575468	GENOMIC	190	5010	2462	Micropoecilia picta	SRR8785562	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575467	GENOMIC	191	4823	2302	Micropoecilia picta	SRR8785563	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575464	GENOMIC	186	5066	2544	Micropoecilia picta	SRR8785566	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575463	GENOMIC	187	5038	2583	Micropoecilia picta	SRR8785567	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575462	GENOMIC	188	5045	2458	Micropoecilia picta	SRR8785568	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575461	GENOMIC	189	5034	2472	Micropoecilia picta	SRR8785569	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575454	GENOMIC	141	4267	1783	Micropoecilia picta	SRR8785576	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575453	GENOMIC	140	4259	1783	Micropoecilia picta	SRR8785577	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575450	GENOMIC	137	4307	1770	Micropoecilia picta	SRR8785580	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575449	GENOMIC	136	4301	1777	Micropoecilia picta	SRR8785581	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575448	GENOMIC	139	4252	1781	Micropoecilia picta	SRR8785582	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575447	GENOMIC	138	4298	1770	Micropoecilia picta	SRR8785583	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575446	GENOMIC	133	4286	1760	Micropoecilia picta	SRR8785584	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575445	GENOMIC	132	4311	1752	Micropoecilia picta	SRR8785585	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575444	GENOMIC	135	4290	1774	Micropoecilia picta	SRR8785586	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575443	GENOMIC	134	4309	1811	Micropoecilia picta	SRR8785587	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575321	GENOMIC	192	3899	1777	Micropoecilia picta	SRR8785709	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575832	GENOMIC	142	4289	1778	Micropoecilia picta	SRR8785731	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575602	GENOMIC	130	4249	1725	Micropoecilia picta	SRR8785961	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575601	GENOMIC	131	4289	1747	Micropoecilia picta	SRR8785962	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575600	GENOMIC	128	4190	1817	Micropoecilia picta	SRR8785963	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245703	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575599	GENOMIC	129	4277	1736	Micropoecilia picta	SRR8785964	SRS4537853	P.pic._5M_H	11	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575387	GENOMIC	173	5401	2721	Micropoecilia picta	SRR8785643	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575386	GENOMIC	172	5436	2683	Micropoecilia picta	SRR8785644	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575385	GENOMIC	175	5401	2605	Micropoecilia picta	SRR8785645	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575384	GENOMIC	174	5416	2594	Micropoecilia picta	SRR8785646	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575383	GENOMIC	177	5151	2419	Micropoecilia picta	SRR8785647	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575382	GENOMIC	176	5376	2595	Micropoecilia picta	SRR8785648	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575380	GENOMIC	178	4136	1848	Micropoecilia picta	SRR8785650	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575375	GENOMIC	101	5194	2111	Micropoecilia picta	SRR8785655	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575374	GENOMIC	100	5151	2086	Micropoecilia picta	SRR8785656	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575371	GENOMIC	99	5200	2104	Micropoecilia picta	SRR8785659	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575370	GENOMIC	98	5073	2202	Micropoecilia picta	SRR8785660	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575355	GENOMIC	106	5147	2126	Micropoecilia picta	SRR8785675	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575354	GENOMIC	107	5151	2118	Micropoecilia picta	SRR8785676	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575353	GENOMIC	108	5158	2125	Micropoecilia picta	SRR8785677	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575352	GENOMIC	109	5085	2129	Micropoecilia picta	SRR8785678	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575351	GENOMIC	102	5206	2111	Micropoecilia picta	SRR8785679	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575350	GENOMIC	103	5193	2128	Micropoecilia picta	SRR8785680	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575349	GENOMIC	104	5158	2168	Micropoecilia picta	SRR8785681	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575348	GENOMIC	105	5137	2125	Micropoecilia picta	SRR8785682	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575347	GENOMIC	110	5093	2132	Micropoecilia picta	SRR8785683	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245701	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575346	GENOMIC	111	5098	2129	Micropoecilia picta	SRR8785684	SRS4537861	P.pic._4F_H	9	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
